BaseId,TerritoryId,NameId,Label,SourceModule
11757,916,0,Shadow,Shadowbringers/Dungeon/D11HeroesGauntlet
11761,916,9508,Boss,Shadowbringers/Dungeon/D11HeroesGauntlet
11762,916,0,Necrobomb1,Shadowbringers/Dungeon/D11HeroesGauntlet
11763,916,0,Necrobomb2,Shadowbringers/Dungeon/D11HeroesGauntlet
11764,916,0,Necrobomb3,Shadowbringers/Dungeon/D11HeroesGauntlet
11765,916,0,Necrobomb4,Shadowbringers/Dungeon/D11HeroesGauntlet
11766,916,0,Necrobomb5,Shadowbringers/Dungeon/D11HeroesGauntlet
11767,916,0,Necrobomb6,Shadowbringers/Dungeon/D11HeroesGauntlet
11768,916,0,Necrobomb7,Shadowbringers/Dungeon/D11HeroesGauntlet
11769,916,0,Necrobomb8,Shadowbringers/Dungeon/D11HeroesGauntlet
11889,916,0,ChickenKnife,Shadowbringers/Dungeon/D11HeroesGauntlet
12029,916,9511,Boss,Shadowbringers/Dungeon/D11HeroesGauntlet
12030,916,0,Rubble,Shadowbringers/Dungeon/D11HeroesGauntlet
11792,917,9364,Alpha,Shadowbringers/Alliance/A23SuperiorFlightUnit
11793,917,0,Beta,Shadowbringers/Alliance/A23SuperiorFlightUnit
11794,917,0,Chi,Shadowbringers/Alliance/A23SuperiorFlightUnit
11882,917,9650,Boss,Shadowbringers/Alliance/A24HeavyArtilleryUnit
11884,917,0,Energy,Shadowbringers/Alliance/A24HeavyArtilleryUnit
11885,917,0,Pod,Shadowbringers/Alliance/A24HeavyArtilleryUnit
11938,917,9642,Boss,Shadowbringers/Alliance/A21AegisUnit
11972,917,9646,Boss,Shadowbringers/Alliance/A25Compound2P
11973,917,0,ThePuppets1,Shadowbringers/Alliance/A25Compound2P
11974,917,0,BossP2,Shadowbringers/Alliance/A25Compound2P
11975,917,0,Puppet2P,Shadowbringers/Alliance/A25Compound2P
11976,917,0,CompoundPod,Shadowbringers/Alliance/A25Compound2P
11979,917,0,FlightUnit,Shadowbringers/Alliance/A21AegisUnit
12004,917,9652,Boss,Shadowbringers/Alliance/A22Adds
12005,917,0,YorhaCloseCombatUnitSpear,Shadowbringers/Alliance/A22Adds
12006,917,0,YorhaCloseCombatUnitMartial,Shadowbringers/Alliance/A22Adds
12007,917,0,YorhaCloseCombatUnitBlade,Shadowbringers/Alliance/A22Adds
12196,917,0,ThePuppets2,Shadowbringers/Alliance/A25Compound2P
12197,917,0,ThePuppets3,Shadowbringers/Alliance/A25Compound2P
11687,920,9400,Boss,Shadowbringers/Foray/CriticalEngagement
11688,920,0,TamedCarrionCrow,Shadowbringers/Foray/CriticalEngagement
11689,920,0,Beastmaster,Shadowbringers/Foray/CriticalEngagement
11690,920,0,Whirlwind,Shadowbringers/Foray/CriticalEngagement
11701,920,9424,Boss,Shadowbringers/Foray/CriticalEngagement
11702,920,0,MagitekBit,Shadowbringers/Foray/CriticalEngagement
11705,920,0,Monoceros,Shadowbringers/Foray/CriticalEngagement
11706,920,0,LlofiiTheForthright,Shadowbringers/Foray/CriticalEngagement
11707,920,9405,Boss,Shadowbringers/Foray/CriticalEngagement
11708,920,0,GraspingRancor,Shadowbringers/Foray/CriticalEngagement
11709,920,9396,Boss,Shadowbringers/Foray/CriticalEngagement
11723,920,9427,Boss,Shadowbringers/Foray/CriticalEngagement
11724,920,0,BestialCorpse,Shadowbringers/Foray/CriticalEngagement
11777,920,9442,Boss,Shadowbringers/Foray/CLL
11778,920,0,TorridOrb,Shadowbringers/Foray/CLL
11780,920,0,AqueousOrb,Shadowbringers/Foray/CLL
11782,920,0,VorticalOrb,Shadowbringers/Foray/CLL
11784,920,0,ElectricCharge,Shadowbringers/Foray/CLL
11785,920,0,Twister,Shadowbringers/Foray/CLL
11790,920,0,ArcaneSphere,Shadowbringers/Foray/CLL
11796,920,9417,Boss,Shadowbringers/Foray/CriticalEngagement
11823,920,9391,Boss,Shadowbringers/Foray/CriticalEngagement
11824,920,0,RottenMandragora,Shadowbringers/Foray/CriticalEngagement
11825,920,0,Pheromones,Shadowbringers/Foray/CriticalEngagement
11878,920,9394,Boss,Shadowbringers/Foray/CriticalEngagement
11879,920,0,Hellsfire,Shadowbringers/Foray/CriticalEngagement
11880,920,9407,Boss,Shadowbringers/Foray/CriticalEngagement
11917,920,9409,Boss,Shadowbringers/Foray/Duel/Duel2Lyon
11919,920,0,VermillionFlame,Shadowbringers/Foray/Duel/Duel2Lyon
11980,920,9436,Boss,Shadowbringers/Foray/CLL
11981,920,0,Lightsphere,Shadowbringers/Foray/CLL
11982,920,0,Shadowsphere,Shadowbringers/Foray/CLL
11986,920,0,O,Shadowbringers/Foray/CLL
11987,920,0,O4ThLegionHelldiver2,Shadowbringers/Foray/CLL
11988,920,0,O4ThLegionHelldiver1,Shadowbringers/Foray/CLL
11989,920,0,O4ThLegionHelldiver3,Shadowbringers/Foray/CLL
11990,920,0,Brionac,Shadowbringers/Foray/CLL
11993,920,9441,Boss,Shadowbringers/Foray/CLL
11997,920,0,O4ThLegionDuplicarius,Shadowbringers/Foray/CLL
11998,920,0,O4ThLegionPredator,Shadowbringers/Foray/CLL
11999,920,0,O4ThLegionArmoredWeapon,Shadowbringers/Foray/CLL
12001,920,0,O4ThLegionReaper,Shadowbringers/Foray/CLL
12002,920,0,O4ThLegionDuplicarius,Shadowbringers/Foray/CLL
12003,920,0,O4ThLegionColossus,Shadowbringers/Foray/CLL
12008,920,0,Deathwall,Shadowbringers/Foray/CriticalEngagement
12015,920,0,O4ThLegionLaquearius,Shadowbringers/Foray/CLL
12016,920,0,O4ThLegionEques,Shadowbringers/Foray/CLL
12034,920,0,MagitekBartizan,Shadowbringers/Foray/CriticalEngagement
12038,920,9433,Boss,Shadowbringers/Foray/CLL
12039,920,0,AlbeleosCanisDirus,Shadowbringers/Foray/CLL
12041,920,0,AlbeleosMonstrosity,Shadowbringers/Foray/CLL
12042,920,0,AlbeleosHrodvitnir,Shadowbringers/Foray/CLL
12110,920,0,O4ThLegionSkyArmor,Shadowbringers/Foray/CLL
12120,920,0,MagitekBit,Shadowbringers/Foray/CriticalEngagement
12170,920,0,O4ThLegionDuplicarius1,Shadowbringers/Foray/CLL
12171,920,0,O4ThLegionExecutioner,Shadowbringers/Foray/CLL
12172,920,0,O4ThLegionHexadrone,Shadowbringers/Foray/CLL
12186,920,0,MagitekCore,Shadowbringers/Foray/CLL
12234,920,0,O4ThLegionScorpion,Shadowbringers/Foray/CLL
12293,920,0,O4ThLegionHelldiver,Shadowbringers/Foray/CLL
12298,920,0,OLacusLitoreDuplicarius,Shadowbringers/Foray/CLL
12303,924,9788,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12304,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12305,924,9790,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12306,924,0,Bubble,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12307,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12308,924,9795,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12309,924,0,MagickedBroom5,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12310,924,9793,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12311,924,0,Thunderhead,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12312,924,9797,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12313,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12316,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12317,924,0,SecretOnion,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12318,924,0,SecretEgg,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12319,924,0,SecretGarlic,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12320,924,0,SecretTomato,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12321,924,0,SecretQueen,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12322,924,9806,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12323,924,9807,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12325,924,9776,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12326,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12327,924,9778,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12328,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12329,924,9780,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12330,924,0,Bubble,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12331,924,9782,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12332,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12333,924,9784,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12334,924,0,BossAdd,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12335,924,9786,Boss,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12339,924,0,BonusAddFuathTrickster,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12340,924,0,BonusAddKeeperOfKeys,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12364,924,0,PixieDouble,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12365,924,0,PixieDouble2,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12528,924,0,MagickedBroom6,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12529,924,0,MagickedBroom4,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12530,924,0,MagickedBroom2,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12531,924,0,MagickedBroom1,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12532,924,0,MagickedBroom3,Shadowbringers/TreasureHunt/TheShiftingOubliettesOfLyheGhiah
12297,933,0,MudBubble2,Shadowbringers/Dungeon/D12MatoyasRelict
12299,933,9741,Boss,Shadowbringers/Dungeon/D12MatoyasRelict
12300,933,9735,Boss,Shadowbringers/Dungeon/D12MatoyasRelict
12301,933,0,MudmansDouble,Shadowbringers/Dungeon/D12MatoyasRelict
12302,933,0,MudBubble1,Shadowbringers/Dungeon/D12MatoyasRelict
12370,933,0,AeolianCaveSprite,Shadowbringers/Dungeon/D12MatoyasRelict
12415,933,9738,Boss,Shadowbringers/Dungeon/D12MatoyasRelict
12416,933,0,UnfinishedNixie,Shadowbringers/Dungeon/D12MatoyasRelict
12417,933,0,Icicle,Shadowbringers/Dungeon/D12MatoyasRelict
6358,937,0,HiddenTrap,Shadowbringers/Foray/DelubrumReginae/DRS2StygimolochWarrior
12208,937,0,BallLightning,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12456,937,9751,Boss,Shadowbringers/Foray/DelubrumReginae/DRS3Dahu
12457,937,0,Marchosias,Shadowbringers/Foray/DelubrumReginae/DRS3Dahu
12458,937,0,CrownedMarchosias,Shadowbringers/Foray/DelubrumReginae/DRS3Dahu
12459,937,9754,Boss,Shadowbringers/Foray/DelubrumReginae/DRS2StygimolochWarrior
12462,937,9755,Boss,Shadowbringers/Foray/DelubrumReginae/DRS5Phantom
12464,937,0,BloodyWraith,Shadowbringers/Foray/DelubrumReginae/DRS5Phantom
12465,937,0,MistyWraith,Shadowbringers/Foray/DelubrumReginae/DRS5Phantom
12466,937,9759,Boss,Shadowbringers/Foray/DelubrumReginae/DRS7StygimolochLord
12467,937,0,StygimolochMonk,Shadowbringers/Foray/DelubrumReginae/DRS7StygimolochLord
12468,937,0,BallOfFire,Shadowbringers/Foray/DelubrumReginae/DRS7StygimolochLord
12470,937,0,BallOfEarth,Shadowbringers/Foray/DelubrumReginae/DRS7StygimolochLord
12483,937,9838,Knight,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12484,937,0,AetherialWard,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12485,937,0,AetherialSphere,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12486,937,0,SpiritualSphere,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12487,937,0,Warrior,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12488,937,0,AetherialBolt,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12489,937,0,AetherialBurst,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12490,937,0,AuraSphere,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12491,937,0,Soldier,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12492,937,0,SoldierAvatar,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12493,937,0,RagingFlame,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12494,937,0,ImmolatingFlame,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12495,937,0,Gunner,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12496,937,0,AutomaticTurret,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12497,937,0,GunTurret,Shadowbringers/Foray/DelubrumReginae/DRS4QueensGuard
12508,937,9853,Boss,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12509,937,0,SparkArrow,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12510,937,0,FlameArrow,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12511,937,0,FrostArrow,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12512,937,0,GlacierArrow,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12513,937,0,SwirlingOrb,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12514,937,0,TempestuousOrb,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12515,937,0,BlazingOrb,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12516,937,0,RoaringOrb,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12517,937,0,AvowedAvatar,Shadowbringers/Foray/DelubrumReginae/DRS6TrinityAvowed
12564,937,9863,Boss,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12565,937,0,QueensKnight,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12567,937,0,AetherialSphere,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12568,937,0,QueensWarrior,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12569,937,0,AetherialBolt,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12570,937,0,AetherialBurst,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12572,937,0,QueensSoldier,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12573,937,0,SoldierAvatar,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12574,937,0,QueensGunner,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12575,937,0,AutomaticTurret,Shadowbringers/Foray/DelubrumReginae/DRS8Queen
12597,937,9834,Boss,Shadowbringers/Foray/DelubrumReginae/DRS1TrinitySeeker
12598,937,0,SeekerAvatar,Shadowbringers/Foray/DelubrumReginae/DRS1TrinitySeeker
12599,937,0,AetherialOrb,Shadowbringers/Foray/DelubrumReginae/DRS1TrinitySeeker
12649,938,10075,Boss,Shadowbringers/Dungeon/D13Paglthan
12650,938,10077,Boss,Shadowbringers/Dungeon/D13Paglthan
12651,938,0,LunarNail,Shadowbringers/Dungeon/D13Paglthan
12706,938,0,BallOfLevin,Shadowbringers/Dungeon/D13Paglthan
12707,938,0,SuperchargedLevin,Shadowbringers/Dungeon/D13Paglthan
12716,938,10076,Boss,Shadowbringers/Dungeon/D13Paglthan
12722,938,0,MagitekMissile,Shadowbringers/Dungeon/D13Paglthan
13294,952,10256,Boss,Endwalker/Dungeon/D01TowerOfZot
13295,952,10257,Boss,Endwalker/Dungeon/D01TowerOfZot
13296,952,0,BerserkerSphere,Endwalker/Dungeon/D01TowerOfZot
13297,952,10265,Boss,Endwalker/Dungeon/D01TowerOfZot
13298,952,0,Sanduruva,Endwalker/Dungeon/D01TowerOfZot
13299,952,0,Minduruva,Endwalker/Dungeon/D01TowerOfZot
12685,966,9948,Boss,Shadowbringers/Alliance/A36FalseIdol
12686,966,0,LighterNoteEW,Shadowbringers/Alliance/A36FalseIdol
12687,966,0,LighterNoteNS,Shadowbringers/Alliance/A36FalseIdol
12688,966,0,BossP2,Shadowbringers/Alliance/A36FalseIdol
12689,966,0,RedGirl,Shadowbringers/Alliance/A36FalseIdol
12690,966,0,Energy,Shadowbringers/Alliance/A36FalseIdol
12691,966,9918,Boss,Shadowbringers/Alliance/A33FlightUnits
12692,966,0,FlightUnit,Shadowbringers/Alliance/A33FlightUnits
12693,966,9921,Boss,Shadowbringers/Alliance/A35XunZi
12694,966,0,MengZi,Shadowbringers/Alliance/A35XunZi
12695,966,0,Energy,Shadowbringers/Alliance/A35XunZi
12696,966,0,SmallFlyer,Shadowbringers/Alliance/A35XunZi
12697,966,0,SerialJointedModel,Shadowbringers/Alliance/A35XunZi
12708,966,9989,Gretel,Shadowbringers/Alliance/A32HanselAndGretel
12709,966,0,Hansel,Shadowbringers/Alliance/A32HanselAndGretel
12710,966,0,MagicalConfluence,Shadowbringers/Alliance/A32HanselAndGretel
12711,966,0,MagicBullet,Shadowbringers/Alliance/A32HanselAndGretel
12728,966,9955,Boss,Shadowbringers/Alliance/A31KnaveOfHearts
12844,966,0,CopiedKnave,Shadowbringers/Alliance/A31KnaveOfHearts
12845,966,0,Spheroid,Shadowbringers/Alliance/A31KnaveOfHearts
12846,966,0,Energy,Shadowbringers/Alliance/A31KnaveOfHearts
12987,966,9950,Boss,Shadowbringers/Alliance/A34RedGirl
12988,966,0,RedGirlCaster,Shadowbringers/Alliance/A34RedGirl
12989,966,0,BossP2,Shadowbringers/Alliance/A34RedGirl
12990,966,0,RedGirl,Shadowbringers/Alliance/A34RedGirl
13012,966,0,Unk,Shadowbringers/Alliance/A32HanselAndGretel
13027,966,0,WhiteLance,Shadowbringers/Alliance/A34RedGirl
13028,966,0,BlackLance,Shadowbringers/Alliance/A34RedGirl
13029,966,0,BlackPylonP2,Shadowbringers/Alliance/A34RedGirl
13030,966,0,Unk1,Shadowbringers/Alliance/A34RedGirl
13031,966,0,WhitePylon,Shadowbringers/Alliance/A34RedGirl
13032,966,0,BlackPylon,Shadowbringers/Alliance/A34RedGirl
13033,966,0,RedSphere,Shadowbringers/Alliance/A34RedGirl
13035,966,0,WhiteWall,Shadowbringers/Alliance/A34RedGirl
13036,966,0,BlackWall,Shadowbringers/Alliance/A34RedGirl
11810,968,0,SpearOfTheFury,Endwalker/Ultimate/DSW1
12591,968,0,HolyComet,Endwalker/Ultimate/DSW2
12592,968,0,SerZephirin,Endwalker/Ultimate/DSW1
12601,968,0,SerAdelphel,Endwalker/Ultimate/DSW1
12602,968,0,SerGrinnaux,Endwalker/Ultimate/DSW1
12603,968,0,SerCharibert,Endwalker/Ultimate/DSW1
12604,968,0,BossP2,Endwalker/Ultimate/DSW2
12605,968,0,BossP3,Endwalker/Ultimate/DSW2
12606,968,0,NidhoggDrake,Endwalker/Ultimate/DSW2
12607,968,0,AzurePrice,Endwalker/Ultimate/DSW2
12608,968,0,GildedPrice,Endwalker/Ultimate/DSW2
12609,968,0,LeftEye,Endwalker/Ultimate/DSW2
12610,968,0,RightEye,Endwalker/Ultimate/DSW2
12611,968,0,BossP5,Endwalker/Ultimate/DSW2
12612,968,0,NidhoggP6,Endwalker/Ultimate/DSW2
12613,968,0,HraesvelgrP6,Endwalker/Ultimate/DSW2
12615,968,0,NidhoggP4,Endwalker/Ultimate/DSW2
12616,968,0,DragonKingThordan,Endwalker/Ultimate/DSW2
12630,968,0,Darkscale,Endwalker/Ultimate/DSW2
12631,968,0,Vidofnir,Endwalker/Ultimate/DSW2
12632,968,0,SerJanlenoux,Endwalker/Ultimate/DSW2
12633,968,0,SerVellguine,Endwalker/Ultimate/DSW2
12634,968,0,SerPaulecrain,Endwalker/Ultimate/DSW2
12635,968,0,SerIgnasse,Endwalker/Ultimate/DSW2
12636,968,0,SerHermenost,Endwalker/Ultimate/DSW2
12637,968,0,SerGuerrique,Endwalker/Ultimate/DSW2
12638,968,0,SerHaumeric,Endwalker/Ultimate/DSW2
12639,968,0,SerNoudenet,Endwalker/Ultimate/DSW2
12646,968,0,Vedrfolnir,Endwalker/Ultimate/DSW2
12647,968,0,DarkscaleVisual,Endwalker/Ultimate/DSW2
12648,968,0,VidofnirVisual,Endwalker/Ultimate/DSW2
13070,968,0,Brightsphere,Endwalker/Ultimate/DSW1
13071,968,0,AetherialTear,Endwalker/Ultimate/DSW1
13117,968,0,Haurchefant,Endwalker/Ultimate/DSW2
13118,968,0,Ysayle,Endwalker/Ultimate/DSW2
13119,968,0,Estinien,Endwalker/Ultimate/DSW2
13238,968,0,ScarletPrice,Endwalker/Ultimate/DSW2
13563,968,0,Background1,Endwalker/Ultimate/DSW2
13564,968,0,Background2,Endwalker/Ultimate/DSW2
13565,968,0,Background3,Endwalker/Ultimate/DSW2
13566,968,0,Background4,Endwalker/Ultimate/DSW2
13567,968,0,Background5,Endwalker/Ultimate/DSW2
13568,968,0,Background6,Endwalker/Ultimate/DSW2
13569,968,0,Background7,Endwalker/Ultimate/DSW2
13570,968,0,Background8,Endwalker/Ultimate/DSW2
13769,968,0,Alphinaud,Endwalker/Ultimate/DSW2
13920,968,0,MeteorCircle,Endwalker/Ultimate/DSW2
13303,969,10279,Boss,Endwalker/Dungeon/D02TowerOfBabil
13304,969,0,Thunderball,Endwalker/Dungeon/D02TowerOfBabil
13306,969,10281,Boss,Endwalker/Dungeon/D02TowerOfBabil
13307,969,0,MagitekChakram,Endwalker/Dungeon/D02TowerOfBabil
13308,969,0,MagitekExplosive,Endwalker/Dungeon/D02TowerOfBabil
13309,969,10285,Boss,Endwalker/Dungeon/D02TowerOfBabil
13310,969,0,LunarNail,Endwalker/Dungeon/D02TowerOfBabil
13311,969,0,MegaGraviton,Endwalker/Dungeon/D02TowerOfBabil
13312,969,0,LowerAnima,Endwalker/Dungeon/D02TowerOfBabil
13313,969,0,IronNail,Endwalker/Dungeon/D02TowerOfBabil
13288,970,10717,Boss,Endwalker/Dungeon/D03Vanaspati
13289,970,10718,Boss,Endwalker/Dungeon/D03Vanaspati
13291,970,10719,Boss,Endwalker/Dungeon/D03Vanaspati
14129,970,0,QueerBubble,Endwalker/Dungeon/D03Vanaspati
13508,973,10313,Boss,Endwalker/Dungeon/D06DeadEnds
13509,973,0,WeepingMiasma,Endwalker/Dungeon/D06DeadEnds
13510,973,10315,Boss,Endwalker/Dungeon/D06DeadEnds
13511,973,10316,Boss,Endwalker/Dungeon/D06DeadEnds
13945,973,0,Grebuloff,Endwalker/Dungeon/D06DeadEnds
13091,974,10396,Boss,Endwalker/Dungeon/D04KtisisHyperboreia
13349,974,10398,Boss,Endwalker/Dungeon/D04KtisisHyperboreia
13450,974,10399,Boss,Endwalker/Dungeon/D04KtisisHyperboreia
13452,974,0,Meteor,Endwalker/Dungeon/D04KtisisHyperboreia
6358,975,0,Deathwall,Shadowbringers/Foray/Duel/Duel4Dabog
11730,975,9693,Boss,Shadowbringers/Foray/CriticalEngagement
11829,975,9931,Boss,Shadowbringers/Foray/CriticalEngagement
11919,975,0,VermillionFlame,Shadowbringers/Foray/Duel/Duel6Lyon
12008,975,0,Deathwall,Shadowbringers/Foray/CriticalEngagement
12698,975,10064,Boss,Shadowbringers/Foray/CriticalEngagement
12699,975,0,EmbitteredSoul,Shadowbringers/Foray/CriticalEngagement
12700,975,9941,Boss,Shadowbringers/Foray/CriticalEngagement
12701,975,0,IceSprite,Shadowbringers/Foray/CriticalEngagement
12702,975,0,Icicle,Shadowbringers/Foray/CriticalEngagement
12703,975,0,Imaginifer,Shadowbringers/Foray/CriticalEngagement
12704,975,9945,Boss,Shadowbringers/Foray/CriticalEngagement
12705,975,0,Escort1,Shadowbringers/Foray/CriticalEngagement
12715,975,10004,Boss,Shadowbringers/Foray/Dalriada
12723,975,10007,Boss,Shadowbringers/Foray/Dalriada
12724,975,0,DiabolicBit,Shadowbringers/Foray/Dalriada
12725,975,0,Aether,Shadowbringers/Foray/Dalriada
12737,975,0,Boss,Shadowbringers/Foray/Duel/Duel6Lyon
12740,975,9695,Boss,Shadowbringers/Foray/Duel/Duel5Menenius
12742,975,0,Cavalry,Shadowbringers/Foray/CriticalEngagement
12743,975,9929,Boss,Shadowbringers/Foray/CriticalEngagement
12744,975,9930,Boss,Shadowbringers/Foray/CriticalEngagement
12745,975,9925,Boss,Shadowbringers/Foray/CriticalEngagement
12746,975,0,PurpleLevin,Shadowbringers/Foray/CriticalEngagement
12747,975,0,BallOfFire,Shadowbringers/Foray/CriticalEngagement
12748,975,9969,Boss,Shadowbringers/Foray/CriticalEngagement
12749,975,0,DimCrystal,Shadowbringers/Foray/CriticalEngagement
12750,975,0,CorruptedCrystal,Shadowbringers/Foray/CriticalEngagement
12751,975,0,SandSphere,Shadowbringers/Foray/CriticalEngagement
12752,975,9973,Boss,Shadowbringers/Foray/CriticalEngagement
12753,975,0,AlkonostsShadow,Shadowbringers/Foray/CriticalEngagement
12754,975,0,VorticalOrb3,Shadowbringers/Foray/CriticalEngagement
12765,975,10192,Boss,Shadowbringers/Foray/Dalriada
12766,975,0,DawonTheYounger,Shadowbringers/Foray/Dalriada
12767,975,0,LyonTheBeastKing,Shadowbringers/Foray/Dalriada
12768,975,0,VermilionFlame,Shadowbringers/Foray/Dalriada
12769,975,0,VerdantPlume,Shadowbringers/Foray/Dalriada
12770,975,0,MeneniusSasLanatus,Shadowbringers/Foray/Dalriada
12850,975,0,ShockSphere,Shadowbringers/Foray/CriticalEngagement
12851,975,0,WarWraith,Shadowbringers/Foray/CriticalEngagement
12852,975,0,HernaisTheTenacious,Shadowbringers/Foray/CriticalEngagement
12853,975,0,DyunbuTheAccursed,Shadowbringers/Foray/CriticalEngagement
12854,975,0,LlofiiTheForthright,Shadowbringers/Foray/CriticalEngagement
12855,975,0,Monoceros,Shadowbringers/Foray/CriticalEngagement
12857,975,0,VorticalOrb1,Shadowbringers/Foray/CriticalEngagement
12858,975,0,VorticalOrb2,Shadowbringers/Foray/CriticalEngagement
12897,975,9958,Boss,Shadowbringers/Foray/Duel/Duel4Dabog
12898,975,0,DabogFragment,Shadowbringers/Foray/Duel/Duel4Dabog
12899,975,0,AtomicSphere,Shadowbringers/Foray/Duel/Duel4Dabog
12991,975,10207,Boss,Shadowbringers/Foray/Dalriada
12992,975,0,FourthLegionInfantry,Shadowbringers/Foray/Dalriada
12993,975,0,TerminusEst,Shadowbringers/Foray/Dalriada
12997,975,0,FlameborneZirnitra,Shadowbringers/Foray/Dalriada
12998,975,0,WaveborneZirnitra,Shadowbringers/Foray/Dalriada
12999,975,0,StormborneZirnitra,Shadowbringers/Foray/Dalriada
13000,975,0,FourthLegionAugur2,Shadowbringers/Foray/Dalriada
13002,975,0,TamedCarrionCrow,Shadowbringers/Foray/Dalriada
13003,975,0,TamedAlkonost,Shadowbringers/Foray/Dalriada
