Id,Name
2799,Binding Chain
2800,Neurolink Burst
2801,Neurolink Burst
2802,Fireball
2803,Fireball
2804,Iceball
2805,Chain Lightning
2806,Cauterize
2807,Cauterize
2808,Cauterize
2809,Cauterize
2810,Attractant
2811,Dirty Sneeze
2812,Goobbue's Grief
2813,Spore Cloud
2814,Hypno Squama
2815,Scale Flakes
2816,Exuviation
2817,Exuviation
2818,Poison Dust
2819,Poison Dust
2820,Erosion Darts
2821,Cannonball
2822,Cannonball
2823,Plague Swipe
2824,Plague Swipe
2825,Moldy Gale
2826,Corrosive Gale
2827,Stormwind
2828,Stormwind
2829,Eerie Soundwave
2830,Eerie Soundwave
2831,Climb
2832,Swoop
2833,Swoop
2834,Unlock
2835,Bloody Caress
2836,Bloody Caress
2837,Thorn Whip
2838,Briary Growth
2839,Floral Trap
2840,Floral Trap
2841,Devour
2842,Devour
2843,Spit
2844,Spit
2845,Viscid Emission
2846,Blighted Bouquet
2847,Leafstorm
2848,Leafstorm
2849,Acid Rain
2850,Acid Rain
2851,Rotten Stench
2852,Rotten Stench
2853,Nutrify
2854,Burst
2855,Acid Ooze
2857,Tail Slap
2858,Tail Slap
2859,Red Lotus Blade
2860,Red Lotus Blade
2861,Circle of Flames
2862,Circle of Flames
2863,Circle Blade
2864,Circle Blade
2865,Cursed Voice
2866,Cursed Voice
2867,Hysteric Smash
2868,Petrifaction
2869,Cursed Shriek
2870,Circle Blade
2871,Circle Blade
2872,Bravery
2873,Venomous Tail
2874,Shot
2875,Aimed Shot
2876,Arrow Deluge
2877,Arrow Deluge
2878,Frenzy
2879,Dark Sphere
2880,Terror Sphere
2881,Shade Shot
2882,??:????:????
2883,??:????:????
2886,Venom
2887,Venom
2888,Cursed Sphere
2889,Cursed Sphere
2890,Scurvy
2891,Deathtrap
2892,Deathtrap
2893,Revelation
2894,Leafstorm
2896,Sludge Bomb
2897,Acid Rain
2898,Acid Cloud
2899,Acid Cloud
2901,Eye of the Gorgon
2902,Petrifying Voice
2903,_rsv_47895_-1_1_0_0_SE2DC5B04_EE2DC5B04
2904,Petrifying Shriek
2905,Venomous Tail
2906,Venomous Tail
2907,Life Drain
2908,Life Drain
2909,Defensive Reaction
2910,Defensive Reaction
2911,Aetheric Burst
2912,Disruption Wave
2913,Lightning Rod
2915,Excavated
2916,Triggered Landmine
2917,Chemical Bomb
2918,Landmine Auto-detonation
2919,Briny Veil
2920,Briny Veil
2921,Hyperflame
2922,Heat Breath
2923,Fireball
2924,Fireball
2925,Tail Smash
2926,Tail Smash
2927,Deadly Hold
2928,Wild Charge
2929,Demon Eye
2930,Demon Eye
2931,Apotheosis
2932,Head Butt
2933,Bull Charge
2934,Arresting Gaze
2935,Cold Stare
2936,Baleful Glint
2937,Scission Thrust
2938,Scission Thrust
2939,Microwall
2940,Microwall
2943,??????????
2944,1000-tonze Swing
2945,Predatorial Instinct
2946,Predatorial Instinct
2947,Discipline
2948,Discipline
2949,Discipline
2950,Discipline
2951,Discipline
2952,Discipline
2953,Ballistic Missile
2954,Ballistic Missile
2955,Ballistic Missile
2956,Ballistic Missile
2957,Ballistic Missile
2958,Ballistic Missile
2959,Baleful Glint
2960,Jettatura
2961,Mold Burst
2962,Mold Burst
2963,Diabolic Curse
2964,Diabolic Curse
2965,Critical Gravity
2966,Critical Gravity
2967,attack
2968,attack
2969,Camisado
2970,Nightmare
2971,Nightmare
2972,Noctoshield
2973,Ultimate Terror
2974,Ultimate Terror
2975,Night Terror
2976,Night Terror
2977,Pavor Nocturnus
2978,Pavor Nocturnus
2979,Graviball
2980,Death Ray
2981,Hex Eye
2982,Hex Eye
2983,Loom
2984,Paralyze III
2985,Paralyze III
2986,Forked Lightning
2987,Chain Lightning
2988,Greater Memory
2989,Venomous Tail
2990,Electroblast
2991,attack
2992,Diffusion Ray
2993,Brainjack
2994,Allagan Field
2995,Anti-hero Artillery
2996,Homing Missile
2997,Inertia Stream
2998,Ballistic Missile
2999,Atomic Ray
3000,attack
3001,Diffusion Ray
3002,Allagan Field
3003,Gaseous Bomb
3004,Homing Missile
3005,Inertia Stream
3006,Ballistic Missile
3007,_rsv_47901_-1_1_0_0_SE2DC5B04_EE2DC5B04
3008,Critical Surge
3009,Whirlwind Slash
3010,Whirlwind Slash
3011,Whirlwind Slash
3012,Whirlwind Slash
3013,Bitter End
3014,Bitter End
3015,Pradamante
3016,Pradamante
3017,Giga Jump
3018,Giga Jump
3019,Frog Song
3020,Tiny Song
3021,Rocket Punch
3024,Wind Slash
3025,Wind Slash
3026,Mog Creation
3027,Mooglesse Oblige
3028,To Arms
3029,Royal Rouse
3030,Mog Meteor
3031,1000-kuponze Swipe
3032,Moogle-Go-Round
3033,Stifling Mogdark
3034,Searing Moglight
3035,Mog Malison
3036,Moogle Magicks
3037,Delta Mog Attack
3038,Mog Anthem
3039,Mog Creation
3040,Mooglesse Oblige
3041,Royal Rouse
3042,Mog Meteor
3043,1000-kuponze Swipe
3044,Moogle-Go-Round
3045,Stifling Mogdark
3046,Searing Moglight
3048,Delta Mog Attack
3049,Mog Anthem
3050,Supercurse of No Escape
3051,Standstill
3052,Earth Crusher
3053,Dread Tide
3054,Dread Tide
3055,Dread Tide
3056,Dread Tide
3057,Dread Tide
3058,Dread Tide
3059,Binding Coil
3061,Petrifaction
3062,Petrifaction
3063,Savage Swipe
3064,Savage Swipe
3065,Bomb Spark
3066,Bomb Spark
3067,Electrogenetic Force
3068,Electrocute
3069,Career
3070,Needle Burst
3072,Career
3073,Needle Burst
3074,Goblin Rush
3075,Bomb Toss
3076,Snipethoom
3077,Barrel Toss
3078,Glider Ram
3079,Glider Ram
3080,Bomb Toss
3081,Barrel Toss
3082,Scramble
3083,attack
3084,Flame Thrower
3085,Bombardment
3087,Carpet Bomb
3088,Giant Bomb
3089,attack
3090,Flame Thrower
3091,Chain Mine
3092,Burst
3093,Ball of Malice
3094,Ceruleum Explosion
3095,Massive Explosion
3096,Massive Explosion
3097,Burst
3098,Big Burst
3099,Bestial Roar
3100,Bestial Roar
3101,Cross Lance
3102,Cross Lance
3103,Delta Mog Attack
3104,Mog Meteor
3105,Blighted Bouquet
3106,Thorn Whip
3107,Thorn Whip
3108,Oversurge
3109,Oversurge
3110,??
3111,Splash
3113,Grovel
3114,Grovel
3118,Asphyxiation
3119,Bombardment
3121,Burst
3122,Burst
3201,Queen's Orders
3202,Catching Claws
3203,Roar
3204,Hydroball
3205,Empty Soul
3206,Tail Slap
3207,Entangle
3208,Occult White Wind
3209,Whirling Slash
3210,Critical Bite
3211,Third Leg Forward
3212,Warlock's Tide
3213,Spite of the Sky Elders
3214,Sweeping Gouge
3215,Lumisphere
3216,Flamespitter
3217,Abyssal Solace
3218,Heliovoid
3219,Shadow Burst
3220,Jester's Reap
3221,Spin
3222,Spin
3223,Grand Toss
3224,Heavy Scrapline
3225,Spell Flame
3226,Bellows
3227,Ringscross Strikes
3228,All for One
3229,Evil Emission
3230,Bodyweight Exorcism
3231,Tiny Warp
3232,Arcane Beacon
3233,_rsv_50718_-1_1_0_0_SE2DC5B04_EE2DC5B04
3234,Arachnid Funnel
3235,Venom Eruption
3236,Conformity
3237,Passage of Naught
3238,Conformity
3239,Shortsword and Sorcery
3240,Empty Seed
3241,Blackfire Blaze
3242,Brand of Purgatory
3243,Ink Jet
3244,Tremblor
3245,Desert Storm
3246,Lightning Bolt
3247,Crackle Hiss
3248,Fey Caress
3249,Fey Wind
3250,Erratic Blaster
3251,Electrification
3252,Wild Charge
3253,Electric Burst
3254,Static Discharge
3255,Snow Drift
3256,Buffet
3257,Tundra
3258,Cold Wave
3259,Ice Guillotine
3260,Jester's Reap
3261,Bitter End
3262,Death
3263,Subduction
3264,(?)??????:??????:???????:??????????3
3265,Redfire Blaze
3266,Fermata
3267,Liberation
3268,Flare Star
3269,Burst
3270,Chandrahas
3271,Particle Beam
3272,Laughing Moon
3273,Radiance
3274,White Breath
3275,Mini
3276,Sabik
3277,Rejuvenation
3278,Double Dive
3279,Reflux
3281,attack
3282,attack
3283,Shock Strike
3284,Shock Strike
3285,Thunderspark
3286,Thunderspark
3287,Thunderstorm
3288,Thunderstorm
3289,Scourge of Thunder
3290,Thunderstorm
3291,Judgment Bolt
3292,Judgment Bolt
3293,Chaotic Strike
3294,Chaotic Strike
3295,Rolling Thunder
3296,Rolling Thunder
3298,Conductivity
3299,Conductivity
3300,Thunderbolt
3301,Thunderbolt
3302,Increased Sentence
3303,Thunderbolt
3304,Thunderbolt
3306,Astral Punch
3307,Knuckle Press
3308,Knuckle Press
3309,Goldor Fire III
3310,Burning Rave
3311,Burning Rave
3312,Goldor Blast
3313,Aura Cannon
3314,Ancient Quake
3315,Ancient Quake
3316,Ancient Quaga
3317,Ancient Quaga
3318,Unmitigated Explosion
3319,Aetherochemical Reaction
3320,Acceleration Bomb
3321,Aetherochemical Explosion
3322,Coloratura
3323,Coloratura
3324,Firaga Forte
3325,Firaga Forte
3326,Blizzaga Forte
3327,Blizzaga Forte
3328,Thundaga Forte
3329,Electric Excess
3330,Thundaga Forte
3331,Midwinter Tragedy
3332,Midwinter Tragedy
3333,Cavatina
3334,Cavatina
3335,Dark Dome
3336,Cavatina
3337,Ranine Comedy
3338,Ranine Comedy
3340,Pyrotechnics
3341,Pyrotechnics
3342,Aetherochemical Explosion
3343,Pyrotechnics
3345,Seize
3346,Hurl
3347,Ancient Flare
3348,Ancient Flare
3349,Unholy
3350,Unholy
3351,Daybreak
3352,Daybreak
3353,Firewalker
3354,Firewalker
3355,Topple
3356,Topple
3359,Curtain Call
3360,Curtain Call
3361,Astral Punch
3362,Astral Punch
3365,Blood Moon
3366,Blood Moon
3367,Deathstream
3368,Deathstream
3369,Vile Utterance
3370,Vile Utterance
3371,Hunter's Moon
3372,Aura Curtain
3373,Spiral Spin
3374,Spiral Spin
3375,Quarry Lake
3376,Daybreak
3377,Daybreak
3378,Daybreak
3379,Force of Restraint
3380,Searing Chain
3381,Water and Wine
3382,Infinite Anguish
3383,Wallop
3384,Wallop
3385,Clearout
3386,Clearout
3387,Water Cannon
3388,Wallop
3389,Wallop
3390,Clearout
3391,Clearout
3394,Ink Blot
3395,Ink Blot
3396,Electrocution
3397,Thunderstorm
3398,Mini
3399,Smolder
3400,Shiver
3401,Shudder
3402,Shudder
3403,The Last Bout
3404,The Last Bout
3405,The Last Dance
3406,The Last Dance
3407,The Last Song
3408,The Last Song
3409,Douse
3410,Douse
3411,Drench
3412,Drench
3413,Scale Ripple
3414,Scale Ripple
3415,Smolder
3416,Ink Blot
3417,Ink Blot
3418,Ink
3419,Ink
3420,Ripe Banana
3421,Browbeat
3422,Chest Thump
3423,Chest Thump
3424,Streak
3425,Burst
3426,World's End
3427,Freshwater Cannon
3428,Upwell
3429,Spittle
3430,????????
3431,Spittle Splatter
3432,Riptide
3433,Watery Grave
3434,Watery Grave
3435,Watery Grave
3437,Waterwhirl
3438,Waterwhirl
3439,Surface Breach
3440,Surface Breach
3441,Whirlpool
3442,Whirlpool
3443,Blast of Chaos
3444,Aura
3445,Hunter's Moon
3446,Hunter's Moon
3447,the Lion's Breath
3448,Nip
3449,Agony
3450,Agony
3451,Agony
3452,Agony
3453,Strident Scream
3454,Strident Scream
3455,Flounder
3456,Flounder
3457,Brackish Rain
3458,Brackish Rain
3459,Brackish Drop
3460,Brackish Drop
3461,Hatch
3462,Big Scissors
3463,Bubble Bath
3464,Bubble Bath
3465,Jaws of Death
3466,Frost Blade
3472,Iron Justice
3473,Iron Justice
3474,Cloudcover
3475,Cloudcover
3476,Black Nebula
3477,Black Nebula
3478,Black Waves
3479,Soul Burst
3480,Black Mana Burst
3481,Spirit Burst
3482,Soul Charge
3483,Eyes for You
3484,Eyes for You
3485,Head over Heels
3486,In Sickness and in Health
3487,Pure Will
3488,Infatuation
3489,Iron Justice
3490,Iron Justice
3491,Iron Justice
3492,Iron Justice
3493,Iron Justice
3494,Iron Justice
3495,Inner Demons
3496,Inner Demons
3497,Hard Stomp
3498,Hard Stomp
3499,Diamondback
3502,Jet Exhaust
3503,Whipstream
3504,Falling Sky
3505,Falling Sky
3506,Ripper Claw
3507,Ripper Claw
3508,Fireball
3509,Fireball
3510,Heat Breath
3511,Heat Breath
3512,Tail Smash
3513,Tail Smash
3514,Missionary's Charge
3515,Ring Build
3516,Ancient Wrath
3517,Iron Kiss
3518,Cannonball Ricochet
3519,Spindly Finger
3520,Spindly Finger
3521,Cannonball Ricochet
3522,Roast
3523,Roast
3524,Ram
3525,Ram
3526,Teary Twirl
3527,Teary Twirl
3528,Pluck and Prune
3529,Pluck and Prune
3530,Pungent Pirouette
3531,Pungent Pirouette
3532,Heirloom Scream
3533,Heirloom Scream
3534,Pollen
3535,Pollen
3536,Mystery Waltz
3537,Low Voltage
3538,Low Voltage
3539,Object 130
3540,Object 130
3541,Auto-cannons
3542,Auto-cannons
3543,Self-detonate
3544,Self-detonate
3548,Wild Charge
3550,Rotting Arrow
3551,Rotting Arrow
3554,Tantrum
3555,Tantrum
3560,Self-destruct
3561,Self-destruct
3562,Whorl of the Mind
3563,Imperium
3564,??:2014?????
3565,Deep Chill
3566,Flower Devour
3567,Flower Devour
3568,Inertia Stream
3569,Brainjack
3570,Chain Lightning
3571,Chain Lightning
3572,Burning Rave
3573,Stool Pelt
3574,Stool Pelt
3576,Comet Impact
3577,Comet Impact
3578,Meteor Impact
3579,Meteor Impact
3580,Toad Breath
3581,Toad Breath
3586,Void Call
3588,Encierro
3589,Encierro
3591,??
3592,Flying Frenzy
3593,Dragon's Blood
3594,Jettatura
3595,Jettatura
3596,Charybdis
3597,????:?????:????????:???????????
3598,Icicle Impact
3599,Icicle Impact
3600,Hiemal Storm
3601,Hailstorm
3602,Laws of Ice
3603,Thousand-year Storm
3605,Snow Drift
3606,Snow Drift
3607,????:???
3608,Electric Shock
3609,Electric Shock
3610,Thunderous Shower
3611,Heat Lightning
3612,Goldor Thunder III
3613,Cyclonic Chaos
3614,Lava Spit
3615,Seed of the Rivers
3616,the Dusk Star
3617,Seed of the Sea
3618,Self-detonate
3619,Nanospore Cloud
3620,Nanospore Cloud
3621,Snortsault
3622,Snortsault
3623,FUNGAH
3624,FUNGAH
3627,Mortal Vow
3628,Arm of Purgatory
3629,Chain of Purgatory
3630,Chain of Purgatory
3631,Once Burned
3632,Whitefire
3633,Bluefire
3634,Bluefire
3637,Megaflare
3638,Heavy Cannon
3639,Megaflare
3640,Megaflare
3641,Massive Explosion
3642,Fell Flow
3643,Earth Shaker
3644,Kothornos Quake
3645,Megaflare
3646,Megaflare
3647,Megaflare
3648,Megaflare
3649,Megaflare Strike
3650,Earth Shaker
3651,Earth Shaker
3652,Earth Shaker
3665,Seed Crystals
3666,Hall of Stone
3669,Hall of Lead
3670,Hall of Lead
3675,Aqua Ball
3676,Aqua Ball
3694,Thunderous Force
3695,Raiton
3701,Self-detonate
3702,Burst
3706,Cold Wave
3707,Cold Wave
3712,Sulphurous Breath
3713,Level 100 Flare
3714,Level 100 Flare
3715,Level 150 Death
3716,Level 150 Death
3717,Sullen Gaze
3718,Ireful Gaze
3721,Elemental Cascade
3722,Breath of Light
3723,Elemental Cascade
3724,Breath of Fire
3725,?????
3726,Breath of Ice
3727,Elemental Cascade
3728,Breath of Thunder
3729,Elemental Cascade
3730,Breath of Poison
3731,Banishing Light
3732,Banishing Light
3733,Flood of Darkness
3734,Rot Gas
3739,Feint Particle Beam
3740,Feint Particle Beam
3741,Particle Beam
3742,Particle Beam
3743,Explosion
3744,Particle Beam
3745,??:?????:GT:????????
3746,??:?????:GT:????????
3747,Vortex
3748,Aetherial Pull
3749,Bounds of Sin
3750,Aetherial Tide
4095,Admonishment
4096,Admonishment
4097,Antipathy
4098,Antipathy
4099,Antipathy
4100,Antipathy
4101,Explosive Countdown
4102,Antipathy
4121,???:???????:??:??????????:????:DPS:???????:???
4122,Spew
4123,Spew
4124,Grip of Fury
4125,Grip of Fire
4126,Grip of Fens
4127,Tear of Night
4128,Web
4129,Web
4130,Direct Seeding
4131,Aero II
4132,Windage
4133,Buffet
4134,Great Whirlwind
4135,Turbulence
4136,Shock
4137,Invisible Touch
4138,Dragon Night
4139,Dragonstrike
4140,Sword Dance
4141,Sword Dance
4142,Ice Grid
4143,Icewind
4144,Kurui-gekko
4145,Moonlight
4146,Kurui-kasha
4147,Bloomshower
4160,Dragonkiller
4161,Dragonkiller
4162,Underfoot
4163,Underfoot
4177,Comet
4178,Comet
4179,Magitek Meteor
4180,Meteor
4181,Flintlock
4182,End of Days
4183,Bombardment
4184,Carpet Bomb
4361,Burst
4364,Feather Rain
4365,Feather Squall
4368,Profane Pressure
4369,Black Eruption
4370,Alternating Current
4371,Electrocution
4372,Shock
4373,Lightning Bolt
4374,Levinbolt
4375,Comet
4376,Comet
4377,Heavensfall
4378,Heavensfall
4379,Burst
4380,Heavensfall
4381,Light Shot
4382,Chaos Blast
4383,Aether Mortar
4384,Aether Mortar
4385,Charged Aether Mortar
4386,Charged Aether Mortar
4387,Hydrothermal Missile
4388,Resin Bomb
4389,Resin Bomb
4390,Heavy Impact
4391,Heavy Impact
4392,Light Blast
4393,Light Impact
4395,Tidal Guillotine
4396,Protean Wave
4397,Sluice
4398,Sluice
4399,Attract
4400,Magnetism
4401,Magnetic Jolt
4402,Ultramagnetism
4403,??
4404,Repel
4405,Dropsea
4406,Baleen Bomb
4407,Groundstorm
4408,Rain Storm
4409,Thunderhead
4410,Thunderhead
4411,?????�????
4412,Lightning Bolt
4413,Ancient Circle
4414,Ancient Circle
4415,Dark Eruption
4416,Ancient Eruption
4417,End of Days
4418,Entropic Flame
4419,Overbite
4433,Void Slash
4434,Double Sever
4435,Tapas
4436,Atmospheric Compression
4437,Broken Glass
4438,Broken Glass
4446,Judgment Nisi
4447,Exhaust
4448,Exhaust
4449,Final Sentence
4457,Aetherochemical Laser
4458,Aetherochemical Laser
4459,Magitek Ray
4460,Aetherochemical Laser
4461,Magitek Ray
4462,Aetherochemical Laser
4463,Light Pillar
4464,Light Pillar
4465,Ascalon's Mercy
4466,Ascalon's Mercy
4467,Meteorain
4468,Meteorain
4469,Holy Bladedance
4470,Shock
4471,Conviction
4474,Electrify
4475,Eternal Conviction
4476,Dimensional Collapse
4477,Dimensional Collapse
4478,Heavy Impact
4479,Heavy Impact
4482,Burning Chains
4483,Holy Chain
4484,Turret Charge
4485,the Light of Ascalon
4486,the Light of Ascalon
4487,Void Spark
4496,Soulbane Shock
4497,Paradox
4501,Dragon's Blood
4502,Retreat
4503,Disclosure
4504,Disclosure
4506,Charybdis
4507,Revengeance
4508,Prelude to Slaughter
4509,Prelude to Slaughter
4510,Slaughter
4511,Slaughter
4516,Aetherial Pool
4521,Death Rings
4522,Black Menace
4523,Levinbolt
4524,Lightning Storm
4528,Dark Blizzard II
4529,Dark Blizzard II
4530,Blazing Blast
4531,Dark Fire II
4532,Aetherial Pull
4533,Limbs of Lead
4534,Tramontane
4536,Weighing of the Heart
4537,Fated Burn Mark
4538,Flare Star
4540,Magitek Hook
4543,Breach Blast
4544,Breach Blast
4547,Mortal Revolution
4548,Mortal Revolution
4553,Water Drop
4554,Hydrobomb
4555,Acid Rain
4556,Bile Bombardment
4557,Sickle Slash
4558,Sickle Slash
4559,Bloody Harvest
4560,Bloody Harvest
4561,Touchdown
4562,Empty Shadow
4563,Malicious Weave
4564,Rush
4565,Landing
4566,Cosmic Kiss
4567,Pierce
4568,Hallowed Wings
4570,Great Whirlwind
4571,Great Whirlwind
4573,Pestilent Penance
4574,Self-destruct
4575,Soar
4576,Cauterize
4577,_rsv_47845_-1_1_0_0_SE2DC5B04_EE2DC5B04
4578,_rsv_47855_-1_1_0_0_SE2DC5B04_EE2DC5B04
4579,Rush
4580,Lunar Halo
4581,Big Burst
4582,Sphere Shatter
4583,Unmitigated Explosion
4584,Explosion
4585,Demonic Descent
4586,Gehenna
4587,J Kick
4588,J Storm
4597,Supercharge
4598,Blassty Charge
4599,Ahura Mazda
4600,Bubble Burst
4601,Burn
4602,Hatch
4603,Aratama
4604,Lunar Halo
4613,Void Wall
4614,Void Ward
4615,Sticky Wicket
4616,Mucus Bomb
4617,Petal
4618,Petal
4620,Extremely Bad Breath
4621,Extremely Bad Breath
4622,Earthy Breath
4623,Earthy Breath
4624,Crossfire
4625,Crossfire
4626,Keen Moonbeam
4627,Luminous Lancet
4628,attack
4629,Aether Detonation
4630,Aether Detonation
4631,the Dragon's Glory
4632,the Dragon's Glory
4635,Body Slam
4636,Body Slam
4639,Loose Screw
4640,Loose Screw
4642,Aethershot
4643,Ratzon
4644,Hall of Sorrow
4645,Ratzon
4646,Orogenic Deformation
4647,Fiendish Wail
4653,Lindwurm's Stone III
4654,Yesod
4689,Magic Hammer
4690,Corporal Punishment
4691,Crackling Howl
4692,Therapeutic Shock
4694,Minefield
4695,Minefield
4696,Hidden Minefield
4697,Hidden Minefield
4698,_rsv_47899_-1_1_0_0_SE2DC5B04_EE2DC5B04
4699,Crashing Wave
4700,_rsv_47897_-1_1_0_0_SE2DC5B04_EE2DC5B04
4701,Crashing Thunder
4702,Upwell
4703,Punishing Wave
4704,_rsv_47944_-1_1_0_0_SE2DC5B04_EE2DC5B04
4705,Punishing Thunder
4706,Earth Missile
4707,Earth Missile
4708,Earth Missile
4709,Ice Missile
4710,Mimicked Fire Blast
4711,Fire Beam
4712,Stonefang
4713,Drill Drive
4714,Heart of the Chakram
4715,Heart of the Chakram
4716,Enumeration
4717,Enumeration
4718,Raging Artillery
4719,Short Needle
4720,Penetrator Missile
4721,Long Needle
4722,Shockwave
4723,J Wave
4724,Flood
4725,Flood
4726,Water III
4727,Water III
4728,Unholy Darkness
4729,Ancient Holy
4730,Indulgent Will
4731,Hurricane Wing
4732,Ancient Aero
4733,Weal of Wind
4734,Ancient Aero
4735,????
4736,Stone II
4737,Ancient Stone
4738,Stone
4739,Ancient Libra
4740,Ancient Libra
4741,Aetherial Exchange
4742,????
4744,Earth Shaker
4745,Earth Shaker
4746,Pillar of Mercy
4747,Frog Song
4748,Odious Croak
4749,Tainted Flood
4750,Water Bomb
4751,Ascension
4752,Ascension
4756,Arcane Recoil
4757,Height Error
4758,Height Error
4773,Pom Praise
4774,Pom Praise
4775,Akh Rhai
4776,Holy Breath
4777,Lightning Bolt
4778,Lightning Bolt
4832,Pom Praise
4833,Demoniacal Mogcane
4835,Caloric Theory
4836,Cannonfire
4837,Mucal Glob
4838,Excretion
4839,Ice Rondel
4840,Iceberg
4842,Ghomoro Splitter
4843,Ghomoro Splitter
4844,Theriac
4845,Blast Trap
4846,Ultimum
4847,Doomsday
4848,Cosmo Meteor
4849,Meteor
4850,attack
4851,attack
4852,attack
4853,attack
4854,attack
4855,Execration
4871,Landmine
4872,Landmine
4873,Luring Trap
4874,Enfeebling Trap
4875,Impeding Trap
4876,Impeding Trap
4877,Fae Trap
4878,Explosion
4879,Detonator
4880,Weapon Enhancement
4881,Gear Enhancement
4882,Raise
4883,Extension
4884,Extension
4885,Darkdragon Dive
4889,Tiny Quake III
4890,Tremblor
4891,Tiny Quake III
4892,Tremblor
4893,Tiny Quake III
4894,Tremblor
4895,Twilight Shadow
4896,Punishing Ray
4897,Mana Explosion
4898,Mana Explosion
4899,Disintegration
4900,Mana Eruption
4901,Keen Tempest
4902,Necropurge
4903,Dead or Undead
4904,Necropurge
4911,Quasar
4912,Quasar
4913,Quasar
4914,Quasar
4915,Gravitational Explosion
4916,Dischordant Damnation
4917,Explosion
4919,Brushfire
4920,Bibliocide
4921,Occult Aero II
4922,Ixali Aero II
4923,Aero III
4924,Ixali Aero III
4925,Dark Vomit
4926,Dark
4927,Aetherial Release
4928,Aetherial Release
5013,Gobslice Mooncrops
5014,Gobslice Mooncrops
5019,Blazing Scourge
5020,blazing scourge
5021,Ordained Capital Punishment
5022,Holy Scourge
5023,Gravitational Anomaly
5024,Gravitational Anomaly
5025,Plaint of Obloquy
5026,Plaint of Obloquy
5027,Plaint of Surety
5028,Plaint of Severity
5029,Plaint of Solidarity
5030,Plaint of Solidarity
5031,Judgment Crystal
5032,Judgment Crystal
5033,Holy Bleed
5034,Holy Bleed
5035,Communion
5036,Communion
5037,Impact Stream
5038,Confession
5039,Cast Judgment
5040,Cast Judgment
5041,Divine Judgment
5042,Divine Judgment
5043,Dark Dealing
5047,Pumpkin
5048,Turali Stone III
5049,Falling Rock
5050,Perfect Landing
5051,Perfect Landing
5052,Ordered Fire
5053,Hawk Blaster
5054,Hawk Blaster
5055,Hawk Blaster
5056,Photon
5057,Pole Shift
5058,Electromagnetic Burst
5059,Quasar
5060,Quasar
5062,Celestial Trail
5063,Scorched Earth
5064,Optical Sight
5065,Optical Sight
5066,Optical Sight
5067,Sacrament
5068,Radiant Sacrament
5081,Ruinous Omen
5082,Ruinous Omen
5083,Flaming Halberd
5084,Flaming Halberd
5085,_rsv_47943_-1_1_0_0_SE2DC5B04_EE2DC5B04
5086,the North Star
5087,Rupture
5088,the South Star
5089,Flamesnare
5090,Infinite Ice
5098,Surface Missile
5099,Shrapnel Shell
5100,Advanced Nox
5101,Nox
5102,Ice Burst
5103,Void Blizzard III
5104,Void Blizzard IV
5105,Void Blizzard IV
5216,Whispering Dawn
5259,Fey Union
5314,Breath Wing
5315,Void Aero III
5316,Void Aero IV
5318,Void Death
5319,Void Death
5320,Bolt of Darkness
5321,Bolt of Darkness
5322,Hot Foot
5323,Blackfire
5331,Alexandrian Thunder
5332,Sparkstorm
5347,the North Star
5348,the North Star
5349,Magitek Pulse
5350,Magitek Pulse
5351,Fire II
5352,Fire II
5353,Blizzard II
5354,Blizzard II
5355,Thundering Pillar
5356,Thunder II
5357,Heavensward
5358,Overflow
5359,Counter
5360,Left-arm Metal Cutter
5361,Ketu Cutter
5362,Ketu Wave
5363,Ketu Wave
5364,Right-arm Ray
5365,Rahu Ray
5366,Right-arm Comet
5367,Rahu Comet
5368,Ceruleum Explosion
5369,Incinerating Lahar
5372,Rolling Barrage
5373,Concussive Oscillation
5374,Blissful Arrow
5375,Blissful Spear
5376,Blissful Spear
5377,Blissful Hammer
5378,Blissful Hammer
5379,Fluid Dynamic
5380,Rasen Kaikyo
5381,Seasplitter
5382,Explosion
5383,Sheer Force
5384,Sheer Force
5385,Stepped Leader
5386,Levinbolt
5387,Electrocution
5388,Electrocution
5389,Churn
5390,??:??
5391,Seasplitter
5392,Seasplitter
5393,Seasplitter
5394,Seasplitter
5395,Seasplitter
5412,Churn
5413,Great Torrent
5817,Airborne Explosion
5818,Garlean Fire
5819,Anti-personnel Missile
5820,Magitek Missiles
5821,Precision Guided Missile
5822,Magitek Missiles
5823,Flagrant Fire III
5824,Delay-action Charge
5825,Unmitigated Explosion
5826,Thermobaric Charge
5828,Silvered Edge
5829,Art of the Sword
5830,Gale Cut
5831,Gale Cut
5832,Dry Blows
5833,Crumbling Crust
5834,Reconstruct
5835,Reconstruct
5836,Tears from Hell
5837,Tears from Hell
5838,Destruction
5843,Shear
5844,Shear
5845,Stone Age
5846,Tremblor
5847,Earthquake
5848,Earthquake
5849,-100 Gs
5850,100 Gs
5851,100 Gs
5852,Main Quake
5853,Main Quake
5854,Explosion
5855,Explosion
5856,Gravitational Manipulation
5857,Gold Thunder
5858,Fourfold Sacrifice
5859,Gravitational Explosion
5860,Gravitational Explosion
5861,Gold Thunder
5862,Gravitational Explosion
5863,Menace
5864,Weighted Wing
5865,Tidal Wave
5866,Tidal Wave
5867,Hellfire
5868,Hellfire
5869,Judgment Bolt
5870,Judgment Bolt
5871,Diamond Dust
5872,Diamond Dust
5873,_rsv_50546_-1_1_0_0_SE2DC5B04_EE2DC5B04
5874,Earthen Fury
5875,Aerial Blast
5876,Aerial Blast
5877,Ice Storm
5878,Levinbolt
5879,Hypernova
5880,Hypernova
